date,year,month,station_file,station_name,station_id,station_code,lat,lon,altitud_m,municipio,distance_km,rainfall,temperature,temp_min,temp_max,humidity,wind_speed,solar_brightness,cloudiness,pressure,evap_tank,source,source_url
2025-06-15,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,2.5,,,,,2.3,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-16,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,21.7,,,,,2.3,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-17,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,65.7,,,,,7.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-18,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,6.5,,,,,7.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-19,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,24.2,,,,,4.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-20,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,14.1,,,,,7.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-21,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,0.0,,,,,6.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-22,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,0.0,,,,,9.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-23,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,0.0,,,,,10.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-24,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,0.0,,,,,7.0,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-25,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,6.0,,,,,4.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-26,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,4.6,,,,,8.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-27,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,3.4,,,,,7.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-28,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,3.4,,,,,4.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-29,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,0.0,,,,,2.3,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-30,2025,6,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,0.0,,,,,2.3,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-01,2025,7,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,0.0,,,,,2.3,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-02,2025,7,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,15.6,,,,,7.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-03,2025,7,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,1.0,,,,,2.3,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-04,2025,7,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,0.0,,,,,4.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-05,2025,7,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,4.4,,,,,5.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-06,2025,7,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,28.2,,,,,4.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-07,2025,7,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,15.3,,,,,4.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-08,2025,7,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,0.0,,,,,7.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-09,2025,7,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,0.2,,,,,7.0,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-10,2025,7,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,0.0,,,,,4.7,,7.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-11,2025,7,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,0.0,,,,,4.7,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-12,2025,7,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,13.6,,,,,7.0,,6.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-13,2025,7,CONCEPCION.csv,CONCEPCION,INS050101AT,INSDMCL0501002CONV,14.32352,-90.78758,421.0,Escuintla,2.16,,,,,,7.0,,8.0,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-14,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,24.2,24.1,18.0,30.4,93.0,2.7,,6.0,,5.0,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-15,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,4.5,23.7,18.2,28.4,94.0,2.7,,6.0,,3.8,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-16,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,17.5,23.8,20.2,30.8,95.0,1.3,,8.0,,2.1,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-17,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,58.0,22.8,18.4,27.4,95.0,2.0,,8.0,,1.7,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-18,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,17.7,22.9,17.6,28.0,92.0,0.7,,8.0,,9.1,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-19,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,17.3,24.2,19.2,30.8,89.0,4.3,,8.0,,1.6,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-20,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,47.5,24.5,19.4,30.4,90.0,2.7,,8.0,,5.3,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-21,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.0,24.9,19.8,30.8,81.0,2.7,,8.0,,3.5,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-22,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,16.4,24.7,18.6,31.2,86.0,2.7,,7.0,,2.1,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-23,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.0,25.9,19.4,30.4,76.0,5.0,,8.0,,4.6,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-24,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.0,25.2,19.6,30.4,83.0,5.0,,6.0,,3.8,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-25,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.8,25.2,21.2,30.2,81.0,4.3,,8.0,,4.2,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-26,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,15.2,24.0,19.4,28.8,92.0,2.7,,7.0,,2.4,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-27,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,5.1,24.3,20.2,29.0,91.0,3.0,,8.0,,1.9,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-28,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,8.9,24.2,18.2,29.2,89.0,3.3,,8.0,,3.5,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-29,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.4,24.6,19.4,29.6,90.0,2.0,,8.0,,2.8,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-30,2025,6,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.0,24.8,18.4,30.4,88.0,2.0,,6.0,,3.3,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-01,2025,7,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.5,27.6,21.2,32.2,83.0,3.3,,6.0,,2.2,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-02,2025,7,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,9.9,24.3,19.2,31.8,89.0,2.0,,8.0,,4.8,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-03,2025,7,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.0,25.4,19.6,30.8,85.0,2.7,,7.0,,3.8,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-04,2025,7,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.5,25.7,19.2,30.0,83.0,3.7,,7.0,,2.9,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-05,2025,7,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.3,25.1,18.2,29.6,88.0,2.7,,8.0,,3.1,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-06,2025,7,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,5.7,25.5,19.0,31.0,87.0,2.0,,7.0,,1.6,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-07,2025,7,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,25.6,23.5,18.4,29.0,93.0,1.3,,8.0,,4.1,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-08,2025,7,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.0,25.3,19.6,31.4,84.0,1.3,,7.0,,4.1,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-09,2025,7,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.0,26.1,21.0,31.2,75.0,3.7,,4.0,,2.5,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-10,2025,7,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.0,26.0,20.2,30.4,80.0,3.3,,6.0,,3.4,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-11,2025,7,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,0.2,25.7,20.0,30.8,86.0,3.0,,8.0,,4.3,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-12,2025,7,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,17.2,23.8,18.2,30.6,87.0,2.0,,6.0,,1.7,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-13,2025,7,SABANA GRANDE.csv,SABANA GRANDE,INS050101CV,INSDMCL0501001CONV,14.373773,-90.830533,730.0,Escuintla,9.11,,25.0,18.0,,84.0,2.0,,6.0,,3.4,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-14,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.1,,,,3.7,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-15,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.3,,,,6.2,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-16,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.0,,,,2.5,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-17,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.0,,,,8.6,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-18,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,27.7,,,,2.5,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-19,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,29.4,,,,8.6,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-20,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.3,,,,4.9,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-21,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.9,,,,9.9,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-22,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,29.0,,,,3.7,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-23,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.6,,,,2.5,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-24,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.6,,,,7.4,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-25,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,2.0,29.0,,,,4.9,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-26,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,1.2,28.4,,,,4.9,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-27,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.9,,,,4.9,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-28,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,29.2,,,,7.4,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-29,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.6,,,,7.4,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-06-30,2025,6,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,30.3,,,,8.6,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-01,2025,7,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,30.0,,,,7.4,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-02,2025,7,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,29.7,,,,4.9,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-03,2025,7,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,29.7,,,,7.4,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-04,2025,7,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,29.6,,,,7.4,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-05,2025,7,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,29.3,,,,6.2,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-06,2025,7,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.4,,,,7.4,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-07,2025,7,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,29.0,,,,6.2,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-08,2025,7,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.3,,,,2.5,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-09,2025,7,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.9,,,,4.9,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-10,2025,7,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,29.3,,,,6.2,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-11,2025,7,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.9,,,,6.2,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-12,2025,7,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,29.6,,,,8.6,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-07-13,2025,7,SAN JOSE AEROPUERTO.csv,SAN JOSE AEROPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,,27.8,,,,5.6,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-01-21,2025,1,SAN JOSE AREOPUERTO.csv,SAN JOSE AREOPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,27.8,,,,4.9,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-01-22,2025,1,SAN JOSE AREOPUERTO.csv,SAN JOSE AREOPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,27.5,,,,11.1,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-01-23,2025,1,SAN JOSE AREOPUERTO.csv,SAN JOSE AREOPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,28.0,,,,6.2,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-01-24,2025,1,SAN JOSE AREOPUERTO.csv,SAN JOSE AREOPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,26.8,,,,8.6,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-01-25,2025,1,SAN JOSE AREOPUERTO.csv,SAN JOSE AREOPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,27.9,,,,12.3,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-01-26,2025,1,SAN JOSE AREOPUERTO.csv,SAN JOSE AREOPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,27.8,,,,8.6,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-01-27,2025,1,SAN JOSE AREOPUERTO.csv,SAN JOSE AREOPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,27.4,,,,8.6,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
2025-01-28,2025,1,SAN JOSE AREOPUERTO.csv,SAN JOSE AREOPUERTO,INS050901CV,INSDMCL0509001CONV,13.936665,-90.835264,6.0,Escuintla,41.21,0.0,27.3,,,,4.9,,,,,INSIVUMEH,https://insivumeh.gob.gt/img/INSIVUMEH.html
