municipio,zona,altitud_m,year,month,temperature,rainfall,humidity,soil_moisture,swvl2,swvl3,soil_temp,zona
Ayutla,costa_sur,40,2013,2,25.9,8.2,61.6,0.187,0.2071,0.251,23.23,costa_sur
Ayutla,costa_sur,40,2013,3,26.6,4.7,63.7,0.1877,0.2036,0.2391,23.92,costa_sur
Ayutla,costa_sur,40,2013,4,27.68,43.9,64.5,0.2039,0.2024,0.2303,25.4,costa_sur
Ayutla,costa_sur,40,2013,5,26.93,212.4,71.8,0.2922,0.2526,0.2292,25.25,costa_sur
Ayutla,costa_sur,40,2013,6,25.94,286.2,82.0,0.4182,0.4164,0.3375,24.52,costa_sur
Ayutla,costa_sur,40,2013,7,25.84,141.4,80.1,0.3988,0.3993,0.4085,24.1,costa_sur
Ayutla,costa_sur,40,2013,8,25.99,296.2,78.6,0.4026,0.3923,0.3819,24.35,costa_sur
Ayutla,costa_sur,40,2013,9,24.97,497.3,85.2,0.4345,0.4392,0.4399,23.77,costa_sur
Ayutla,costa_sur,40,2013,10,25.17,491.3,84.6,0.4312,0.4321,0.4314,23.86,costa_sur
Ayutla,costa_sur,40,2013,11,24.85,161.1,81.2,0.4064,0.4075,0.4009,23.23,costa_sur
Ayutla,costa_sur,40,2013,12,24.72,54.9,72.6,0.3017,0.3177,0.3434,22.48,costa_sur
Ayutla,costa_sur,40,2014,1,24.96,3.7,64.9,0.2026,0.244,0.2982,22.4,costa_sur
Ayutla,costa_sur,40,2014,2,26.11,13.2,62.4,0.1875,0.2135,0.2688,23.37,costa_sur
Ayutla,costa_sur,40,2014,3,26.86,29.5,66.8,0.2107,0.2076,0.2514,24.49,costa_sur
Ayutla,costa_sur,40,2014,4,27.31,47.2,67.2,0.2335,0.209,0.2394,25.14,costa_sur
Ayutla,costa_sur,40,2014,5,26.44,356.0,77.9,0.3896,0.3469,0.2562,25.06,costa_sur
Ayutla,costa_sur,40,2014,6,26.21,291.1,79.2,0.3994,0.3983,0.3658,24.53,costa_sur
Ayutla,costa_sur,40,2014,7,27.02,163.6,74.6,0.3577,0.3398,0.345,24.97,costa_sur
Ayutla,costa_sur,40,2014,8,26.14,280.0,78.6,0.4003,0.378,0.3376,24.56,costa_sur
Ayutla,costa_sur,40,2014,9,25.33,379.5,82.4,0.4303,0.4337,0.4054,24.1,costa_sur
Ayutla,costa_sur,40,2014,10,24.84,471.8,84.9,0.4257,0.4288,0.4336,23.52,costa_sur
Ayutla,costa_sur,40,2014,11,25.02,122.9,78.3,0.3763,0.3844,0.3824,23.08,costa_sur
Ayutla,costa_sur,40,2014,12,24.95,4.3,67.9,0.2319,0.2749,0.3253,22.12,costa_sur
Ayutla,costa_sur,40,2015,1,25.28,3.2,63.9,0.1856,0.2205,0.2823,22.32,costa_sur
Ayutla,costa_sur,40,2015,2,25.81,6.5,62.7,0.1884,0.2086,0.2586,23.01,costa_sur
Ayutla,costa_sur,40,2015,3,26.64,28.9,63.0,0.1956,0.2044,0.2436,24.04,costa_sur
Ayutla,costa_sur,40,2015,4,27.91,34.0,65.9,0.2315,0.2081,0.2346,25.39,costa_sur
Ayutla,costa_sur,40,2015,5,27.53,221.5,71.2,0.3043,0.2538,0.2303,25.61,costa_sur
Ayutla,costa_sur,40,2015,6,26.55,475.5,79.7,0.3736,0.3751,0.3417,25.06,costa_sur
Ayutla,costa_sur,40,2015,7,26.68,204.3,75.9,0.3642,0.3565,0.3639,24.85,costa_sur
Ayutla,costa_sur,40,2015,8,27.11,147.9,74.6,0.3621,0.3444,0.3421,25.09,costa_sur
Ayutla,costa_sur,40,2015,9,26.46,324.7,77.8,0.4037,0.3833,0.348,24.9,costa_sur
Ayutla,costa_sur,40,2015,10,25.91,411.2,82.6,0.4248,0.4252,0.4105,24.49,costa_sur
Ayutla,costa_sur,40,2015,11,25.5,299.0,81.3,0.4113,0.4154,0.4303,23.8,costa_sur
Ayutla,costa_sur,40,2015,12,26.24,11.8,68.8,0.2636,0.3056,0.3646,23.6,costa_sur
Ayutla,costa_sur,40,2016,1,25.94,12.3,68.2,0.1979,0.2303,0.2991,23.57,costa_sur
Ayutla,costa_sur,40,2016,2,26.31,2.5,61.3,0.1832,0.2109,0.2669,23.6,costa_sur
Ayutla,costa_sur,40,2016,3,27.71,15.3,65.4,0.1926,0.2052,0.2476,25.3,costa_sur
Ayutla,costa_sur,40,2016,4,28.21,28.6,66.5,0.2038,0.2032,0.2351,25.98,costa_sur
Ayutla,costa_sur,40,2016,5,27.8,263.7,73.4,0.3191,0.2638,0.2315,26.1,costa_sur
Ayutla,costa_sur,40,2016,6,25.95,481.1,82.2,0.4269,0.4264,0.3775,24.79,costa_sur
Ayutla,costa_sur,40,2016,7,26.36,213.3,77.8,0.3956,0.3912,0.3916,24.67,costa_sur
Ayutla,costa_sur,40,2016,8,26.43,248.9,78.8,0.4034,0.3962,0.3829,24.7,costa_sur
Ayutla,costa_sur,40,2016,9,25.77,318.9,81.1,0.423,0.4274,0.4189,24.14,costa_sur
Ayutla,costa_sur,40,2016,10,25.61,247.3,81.1,0.4108,0.4118,0.4163,23.91,costa_sur
Ayutla,costa_sur,40,2016,11,25.43,162.4,75.6,0.3748,0.375,0.3913,23.34,costa_sur
Ayutla,costa_sur,40,2016,12,25.61,33.6,69.3,0.265,0.2806,0.3247,23.09,costa_sur
Ayutla,costa_sur,40,2017,1,25.41,11.6,63.3,0.1948,0.2268,0.2818,23.03,costa_sur
Ayutla,costa_sur,40,2017,2,26.13,11.5,65.5,0.1896,0.2107,0.2588,23.77,costa_sur
Ayutla,costa_sur,40,2017,3,26.72,23.8,64.1,0.2036,0.206,0.245,24.36,costa_sur
Ayutla,costa_sur,40,2017,4,27.51,28.0,65.2,0.2054,0.2041,0.2352,25.08,costa_sur
Ayutla,costa_sur,40,2017,5,26.55,544.0,80.6,0.3999,0.3806,0.301,25.25,costa_sur
Ayutla,costa_sur,40,2017,6,25.45,354.6,85.3,0.4281,0.4299,0.4011,24.28,costa_sur
Ayutla,costa_sur,40,2017,7,26.3,196.7,79.4,0.4042,0.4016,0.4148,24.56,costa_sur
Ayutla,costa_sur,40,2017,8,26.13,193.0,79.8,0.4078,0.4055,0.4062,24.4,costa_sur
Ayutla,costa_sur,40,2017,9,25.73,787.3,83.8,0.4261,0.4188,0.4068,24.38,costa_sur
Ayutla,costa_sur,40,2017,10,25.39,283.4,84.4,0.4245,0.4219,0.411,23.89,costa_sur
Ayutla,costa_sur,40,2017,11,24.86,47.4,76.8,0.3451,0.3599,0.3816,22.77,costa_sur
Ayutla,costa_sur,40,2017,12,24.93,7.4,69.6,0.2118,0.2529,0.3183,22.27,costa_sur
Ayutla,costa_sur,40,2018,1,24.85,8.0,63.9,0.1892,0.2176,0.2799,22.08,costa_sur
Ayutla,costa_sur,40,2018,2,25.88,6.8,61.8,0.1843,0.2077,0.2578,23.05,costa_sur
Ayutla,costa_sur,40,2018,3,26.74,8.4,62.9,0.1881,0.2041,0.2432,24.08,costa_sur
Ayutla,costa_sur,40,2018,4,26.54,181.7,72.0,0.306,0.256,0.236,24.57,costa_sur
Ayutla,costa_sur,40,2018,5,26.78,318.7,75.9,0.3709,0.3376,0.2507,25.02,costa_sur
Ayutla,costa_sur,40,2018,6,25.99,222.5,80.1,0.4131,0.4053,0.3344,24.44,costa_sur
Ayutla,costa_sur,40,2018,7,26.84,160.1,73.0,0.3542,0.3418,0.3339,24.56,costa_sur
Ayutla,costa_sur,40,2018,8,26.41,239.4,76.5,0.4054,0.3985,0.3492,24.5,costa_sur
Ayutla,costa_sur,40,2018,9,26.11,271.5,78.5,0.4032,0.3904,0.3634,24.42,costa_sur
Ayutla,costa_sur,40,2018,10,24.84,637.6,85.7,0.4219,0.4232,0.4225,23.65,costa_sur
Ayutla,costa_sur,40,2018,11,25.67,55.2,75.7,0.3147,0.3373,0.3593,23.5,costa_sur
Ayutla,costa_sur,40,2018,12,25.23,5.6,67.2,0.2007,0.2392,0.3025,22.85,costa_sur
Ayutla,costa_sur,40,2019,1,25.47,9.2,66.8,0.1891,0.2132,0.2704,22.95,costa_sur
Ayutla,costa_sur,40,2019,2,26.08,16.3,64.3,0.1901,0.2063,0.2518,23.53,costa_sur
Ayutla,costa_sur,40,2019,3,26.66,42.2,64.6,0.2086,0.2047,0.2398,24.32,costa_sur
Ayutla,costa_sur,40,2019,4,27.41,27.3,64.8,0.2105,0.2054,0.2314,25.07,costa_sur
Ayutla,costa_sur,40,2019,5,26.75,558.9,77.8,0.3416,0.3032,0.2552,25.44,costa_sur
Ayutla,costa_sur,40,2019,6,26.49,291.4,81.7,0.4188,0.4226,0.4198,24.95,costa_sur
Ayutla,costa_sur,40,2019,7,26.63,163.8,77.2,0.3913,0.3883,0.3958,24.69,costa_sur
Ayutla,costa_sur,40,2019,8,26.63,180.4,77.6,0.3881,0.3774,0.3717,24.75,costa_sur
Ayutla,costa_sur,40,2019,9,26.26,405.9,80.0,0.402,0.3926,0.3779,24.68,costa_sur
Ayutla,costa_sur,40,2019,10,25.12,440.0,84.7,0.4324,0.4345,0.4386,23.85,costa_sur
Ayutla,costa_sur,40,2019,11,25.55,80.9,76.5,0.3571,0.3683,0.3818,23.46,costa_sur
Ayutla,costa_sur,40,2019,12,25.86,12.9,68.7,0.2256,0.2584,0.316,23.31,costa_sur
Ayutla,costa_sur,40,2020,1,25.83,10.1,66.6,0.1913,0.2183,0.2775,23.06,costa_sur
Ayutla,costa_sur,40,2020,2,26.63,2.4,63.5,0.1826,0.2075,0.2552,23.98,costa_sur
Ayutla,costa_sur,40,2020,3,27.55,14.2,62.0,0.1873,0.2036,0.2406,25.12,costa_sur
Ayutla,costa_sur,40,2020,4,28.34,31.9,66.5,0.2124,0.2039,0.2312,26.08,costa_sur
Ayutla,costa_sur,40,2020,5,27.44,303.0,76.5,0.3457,0.3086,0.2374,25.95,costa_sur
Ayutla,costa_sur,40,2020,6,25.91,536.7,84.1,0.4145,0.4182,0.4132,24.74,costa_sur
Ayutla,costa_sur,40,2020,7,26.23,233.1,79.2,0.389,0.3888,0.3955,24.54,costa_sur
Ayutla,costa_sur,40,2020,8,26.11,400.3,82.4,0.4168,0.416,0.4099,24.75,costa_sur
Ayutla,costa_sur,40,2020,9,25.64,276.8,83.3,0.42,0.4253,0.4393,24.1,costa_sur
Ayutla,costa_sur,40,2020,10,25.19,287.3,85.1,0.4291,0.4338,0.4373,23.96,costa_sur
Ayutla,costa_sur,40,2020,11,24.92,348.9,84.1,0.4022,0.4085,0.4139,23.4,costa_sur
Ayutla,costa_sur,40,2020,12,24.8,6.4,73.7,0.263,0.2984,0.34,22.51,costa_sur
Ayutla,costa_sur,40,2021,1,25.21,26.8,69.0,0.2154,0.2315,0.2943,22.77,costa_sur
Ayutla,costa_sur,40,2021,2,25.62,3.7,64.1,0.1871,0.2112,0.2668,23.14,costa_sur
Ayutla,costa_sur,40,2021,3,26.55,19.6,64.6,0.2024,0.2061,0.2493,24.09,costa_sur
Ayutla,costa_sur,40,2021,4,27.5,88.6,67.1,0.2322,0.2163,0.2374,25.42,costa_sur
Ayutla,costa_sur,40,2021,5,26.66,267.7,77.9,0.3734,0.3443,0.2583,25.12,costa_sur
Ayutla,costa_sur,40,2021,6,25.91,531.7,81.7,0.4227,0.4244,0.3744,24.62,costa_sur
Ayutla,costa_sur,40,2021,7,26.13,347.6,79.1,0.3921,0.4005,0.413,24.36,costa_sur
Ayutla,costa_sur,40,2021,8,25.76,415.2,82.9,0.4215,0.4237,0.4234,24.44,costa_sur
Ayutla,costa_sur,40,2021,9,25.73,305.8,81.7,0.4132,0.4198,0.4332,24.14,costa_sur
Ayutla,costa_sur,40,2021,10,25.93,157.0,80.9,0.3987,0.3933,0.3759,24.17,costa_sur
Ayutla,costa_sur,40,2021,11,25.4,49.4,73.8,0.3204,0.3279,0.3413,23.08,costa_sur
Ayutla,costa_sur,40,2021,12,25.58,19.9,67.3,0.2145,0.2414,0.2973,23.03,costa_sur
Ayutla,costa_sur,40,2022,1,25.28,4.9,64.4,0.1888,0.2151,0.268,22.83,costa_sur
Ayutla,costa_sur,40,2022,2,25.62,3.5,60.7,0.184,0.2066,0.2503,22.88,costa_sur
Ayutla,costa_sur,40,2022,3,26.87,18.3,62.9,0.1941,0.2035,0.2383,24.58,costa_sur
Ayutla,costa_sur,40,2022,4,27.48,76.0,66.1,0.2248,0.2052,0.2301,25.54,costa_sur
Ayutla,costa_sur,40,2022,5,26.58,496.4,78.1,0.3603,0.3263,0.2529,25.21,costa_sur
Ayutla,costa_sur,40,2022,6,24.9,649.4,86.3,0.4331,0.439,0.4348,23.85,costa_sur
Ayutla,costa_sur,40,2022,7,25.82,186.0,82.3,0.4141,0.4112,0.4233,24.29,costa_sur
Ayutla,costa_sur,40,2022,8,25.82,338.2,81.8,0.4171,0.4193,0.4165,24.4,costa_sur
Ayutla,costa_sur,40,2022,9,25.5,475.0,85.5,0.4321,0.4372,0.4406,24.24,costa_sur
Ayutla,costa_sur,40,2022,10,25.82,182.3,82.3,0.4136,0.4174,0.4135,24.18,costa_sur
Ayutla,costa_sur,40,2022,11,25.31,92.5,80.6,0.3544,0.3553,0.357,23.41,costa_sur
Ayutla,costa_sur,40,2022,12,25.07,13.8,69.5,0.2522,0.2783,0.3153,22.55,costa_sur
Ayutla,costa_sur,40,2023,1,25.35,11.1,64.5,0.1914,0.222,0.2805,22.78,costa_sur
Ayutla,costa_sur,40,2023,2,25.9,1.3,60.9,0.1803,0.208,0.2577,23.02,costa_sur
Ayutla,costa_sur,40,2023,3,26.85,50.6,68.4,0.2141,0.2054,0.2439,24.59,costa_sur
Ayutla,costa_sur,40,2023,4,27.88,26.1,64.6,0.2053,0.2047,0.2344,25.68,costa_sur
Ayutla,costa_sur,40,2023,5,28.71,67.0,68.6,0.2238,0.2039,0.2264,26.65,costa_sur
Ayutla,costa_sur,40,2023,6,27.45,348.5,77.1,0.3644,0.3338,0.2425,25.94,costa_sur
Ayutla,costa_sur,40,2023,7,27.66,104.2,75.5,0.3434,0.3219,0.2736,25.69,costa_sur
Ayutla,costa_sur,40,2023,8,27.55,205.7,77.2,0.3654,0.3463,0.2738,25.75,costa_sur
Ayutla,costa_sur,40,2023,9,27.64,198.5,75.1,0.3646,0.3373,0.2879,25.82,costa_sur
Ayutla,costa_sur,40,2023,10,26.52,528.7,83.0,0.4264,0.4239,0.3504,25.16,costa_sur
Ayutla,costa_sur,40,2023,11,26.33,125.7,78.6,0.3744,0.3883,0.4132,24.47,costa_sur
Ayutla,costa_sur,40,2023,12,26.16,12.6,67.4,0.2344,0.2737,0.3452,23.39,costa_sur
Ayutla,costa_sur,40,2024,1,26.82,4.3,64.6,0.1865,0.2268,0.2922,24.09,costa_sur
Ayutla,costa_sur,40,2024,2,26.38,9.8,62.9,0.1872,0.2118,0.2622,23.6,costa_sur
Ayutla,costa_sur,40,2024,3,28.25,4.0,63.9,0.1817,0.205,0.2436,25.67,costa_sur
Ayutla,costa_sur,40,2024,4,28.93,54.2,63.4,0.204,0.2031,0.2313,26.56,costa_sur
Ayutla,costa_sur,40,2024,5,28.94,124.5,71.2,0.3004,0.2542,0.2264,27.01,costa_sur
Ayutla,costa_sur,40,2024,6,26.27,1367.1,87.0,0.4247,0.4109,0.3628,25.58,costa_sur
Ayutla,costa_sur,40,2024,7,26.81,302.1,81.7,0.4005,0.406,0.4267,25.28,costa_sur
Ayutla,costa_sur,40,2024,8,26.84,170.8,81.3,0.3964,0.3907,0.3845,25.28,costa_sur
Ayutla,costa_sur,40,2024,9,26.77,364.4,82.7,0.4111,0.4077,0.3823,25.44,costa_sur
Ayutla,costa_sur,40,2024,10,26.12,307.0,83.7,0.4094,0.4123,0.4256,24.68,costa_sur
Ayutla,costa_sur,40,2024,11,25.38,321.4,83.8,0.4118,0.4137,0.4169,23.79,costa_sur
Ayutla,costa_sur,40,2024,12,25.53,11.9,72.6,0.2481,0.2944,0.3595,22.94,costa_sur
Ayutla,costa_sur,40,2025,1,25.8,27.1,67.3,0.2113,0.2328,0.2995,23.15,costa_sur
Ayutla,costa_sur,40,2025,2,26.91,21.3,65.3,0.2032,0.2121,0.269,24.45,costa_sur
Ayutla,costa_sur,40,2025,3,27.66,13.1,63.2,0.1926,0.2069,0.251,25.18,costa_sur
Ayutla,costa_sur,40,2025,4,28.1,76.1,65.5,0.2311,0.2073,0.2384,25.99,costa_sur
Ayutla,costa_sur,40,2025,5,28.52,93.4,70.0,0.2597,0.2156,0.2315,26.48,costa_sur
Ayutla,costa_sur,40,2025,6,26.37,655.4,82.6,0.4165,0.4161,0.3321,25.36,costa_sur
Ayutla,costa_sur,40,2025,7,27.26,108.5,75.4,0.3371,0.3397,0.3752,25.12,costa_sur
Ayutla,costa_sur,40,2025,8,27.18,123.0,74.2,0.3508,0.3235,0.3284,25.18,costa_sur
Ayutla,costa_sur,40,2025,9,26.65,326.5,79.6,0.4051,0.3945,0.3346,24.95,costa_sur
Ayutla,costa_sur,40,2025,10,25.95,225.2,82.6,0.4215,0.4241,0.3917,24.44,costa_sur
Ayutla,costa_sur,40,2025,11,26.38,25.3,71.5,0.2899,0.3089,0.3594,23.84,costa_sur
Ayutla,costa_sur,40,2025,12,26.11,52.0,70.6,0.2543,0.2536,0.3083,23.76,costa_sur
Ayutla,costa_sur,40,2026,1,25.68,4.2,64.4,0.1918,0.2251,0.2753,23.41,costa_sur
Ayutla,costa_sur,40,2026,2,25.68,8.1,60.3,0.1878,0.21,0.2537,23.28,costa_sur
Ayutla,costa_sur,40,2026,3,27.1,8.6,64.1,0.1923,0.2046,0.2404,24.62,costa_sur
Barillas,noroccidente,1375,2010,1,14.23,291.3,87.0,0.3959,0.3965,0.4039,12.41,noroccidente
Barillas,noroccidente,1375,2010,2,15.69,252.1,86.7,0.4084,0.4083,0.3963,13.9,noroccidente
Barillas,noroccidente,1375,2010,3,16.69,163.9,82.3,0.386,0.3841,0.3826,13.86,noroccidente
Barillas,noroccidente,1375,2010,4,18.25,289.5,83.1,0.4017,0.4036,0.395,15.6,noroccidente
Barillas,noroccidente,1375,2010,5,18.99,701.8,84.9,0.3979,0.4005,0.4125,16.63,noroccidente
Barillas,noroccidente,1375,2010,6,18.96,471.3,86.0,0.4045,0.4078,0.4061,16.9,noroccidente
Barillas,noroccidente,1375,2010,7,18.36,548.9,88.4,0.415,0.4181,0.4175,16.77,noroccidente
Barillas,noroccidente,1375,2010,8,18.66,876.1,90.6,0.4176,0.4201,0.4193,17.2,noroccidente
Barillas,noroccidente,1375,2010,9,18.43,731.9,89.8,0.4157,0.4182,0.4205,16.82,noroccidente
Barillas,noroccidente,1375,2010,10,16.16,140.2,84.4,0.3895,0.3901,0.3786,14.04,noroccidente
Barillas,noroccidente,1375,2010,11,15.34,213.8,86.0,0.3922,0.3923,0.385,13.19,noroccidente
Barillas,noroccidente,1375,2010,12,12.73,133.6,83.8,0.3817,0.3813,0.3859,10.58,noroccidente
Barillas,noroccidente,1375,2011,1,15.0,139.5,83.9,0.3761,0.3735,0.3596,12.38,noroccidente
Barillas,noroccidente,1375,2011,2,15.4,128.9,83.8,0.3876,0.3888,0.3851,12.79,noroccidente
Barillas,noroccidente,1375,2011,3,16.08,87.2,78.4,0.3544,0.3523,0.3631,12.98,noroccidente
Barillas,noroccidente,1375,2011,4,17.89,127.8,75.4,0.3232,0.3194,0.3256,14.22,noroccidente
Barillas,noroccidente,1375,2011,5,19.28,87.0,74.0,0.3383,0.3367,0.3287,15.64,noroccidente
Barillas,noroccidente,1375,2011,6,18.42,499.0,88.0,0.4049,0.3986,0.3794,16.7,noroccidente
Barillas,noroccidente,1375,2011,7,18.24,433.9,88.3,0.4097,0.4127,0.4111,16.37,noroccidente
Barillas,noroccidente,1375,2011,8,18.42,473.6,86.2,0.4002,0.4009,0.3944,16.33,noroccidente
Barillas,noroccidente,1375,2011,9,18.08,928.8,90.3,0.4193,0.422,0.4191,16.77,noroccidente
Barillas,noroccidente,1375,2011,10,16.41,725.9,90.5,0.409,0.4105,0.4112,15.18,noroccidente
Barillas,noroccidente,1375,2011,11,15.74,117.9,83.6,0.3789,0.3769,0.3574,13.43,noroccidente
Barillas,noroccidente,1375,2011,12,14.64,113.6,85.4,0.3787,0.3737,0.3515,12.45,noroccidente
Barillas,noroccidente,1375,2012,1,15.0,269.9,86.2,0.3856,0.3851,0.3911,12.8,noroccidente
Barillas,noroccidente,1375,2012,2,15.91,95.6,84.8,0.3892,0.3894,0.3912,13.49,noroccidente
Barillas,noroccidente,1375,2012,3,15.76,73.0,81.6,0.3619,0.3592,0.3648,12.67,noroccidente
Barillas,noroccidente,1375,2012,4,17.38,119.7,77.2,0.3713,0.3698,0.3582,13.99,noroccidente
Barillas,noroccidente,1375,2012,5,18.37,301.4,82.4,0.3668,0.364,0.374,15.88,noroccidente
Barillas,noroccidente,1375,2012,6,18.23,1149.5,88.5,0.4179,0.4199,0.4241,16.52,noroccidente
Barillas,noroccidente,1375,2012,7,17.79,72.5,82.8,0.3928,0.3938,0.3784,15.32,noroccidente
Barillas,noroccidente,1375,2012,8,18.17,548.4,86.6,0.4062,0.4072,0.4052,16.12,noroccidente
Barillas,noroccidente,1375,2012,9,17.7,233.2,85.3,0.3994,0.4045,0.4062,15.63,noroccidente
Barillas,noroccidente,1375,2012,10,17.09,191.4,86.3,0.3931,0.3944,0.4018,15.1,noroccidente
Barillas,noroccidente,1375,2012,11,14.45,169.1,85.2,0.3892,0.3891,0.3784,12.4,noroccidente
Barillas,noroccidente,1375,2012,12,15.0,90.7,82.3,0.3617,0.3619,0.3603,12.24,noroccidente
Barillas,noroccidente,1375,2013,1,15.22,182.0,87.5,0.3798,0.3728,0.3536,13.29,noroccidente
Barillas,noroccidente,1375,2013,2,15.57,77.8,79.6,0.359,0.3608,0.3689,12.47,noroccidente
Barillas,noroccidente,1375,2013,3,15.33,181.8,80.3,0.3772,0.3725,0.3531,12.63,noroccidente
Barillas,noroccidente,1375,2013,4,18.02,125.1,79.7,0.359,0.3536,0.351,15.1,noroccidente
Barillas,noroccidente,1375,2013,5,18.05,507.7,80.7,0.3738,0.3723,0.3629,15.41,noroccidente
Barillas,noroccidente,1375,2013,6,18.33,1014.0,89.4,0.4163,0.4178,0.4174,16.57,noroccidente
Barillas,noroccidente,1375,2013,7,18.0,543.4,85.4,0.4052,0.4086,0.4043,15.91,noroccidente
Barillas,noroccidente,1375,2013,8,17.94,244.3,84.7,0.3935,0.3917,0.3787,15.82,noroccidente
Barillas,noroccidente,1375,2013,9,18.13,680.7,90.5,0.4182,0.42,0.4221,16.56,noroccidente
Barillas,noroccidente,1375,2013,10,18.04,876.6,89.8,0.4088,0.4118,0.4073,16.53,noroccidente
Barillas,noroccidente,1375,2013,11,16.57,251.4,88.6,0.4039,0.4055,0.4001,15.0,noroccidente
Barillas,noroccidente,1375,2013,12,15.44,356.2,88.1,0.3981,0.3998,0.4062,13.6,noroccidente
Barillas,noroccidente,1375,2014,1,13.64,166.3,86.7,0.3927,0.3925,0.3844,11.75,noroccidente
Barillas,noroccidente,1375,2014,2,15.87,96.6,83.8,0.3771,0.3774,0.3748,13.08,noroccidente
Barillas,noroccidente,1375,2014,3,16.72,121.2,79.3,0.3592,0.3616,0.3586,13.58,noroccidente
Barillas,noroccidente,1375,2014,4,18.13,75.2,76.5,0.3279,0.3206,0.324,14.76,noroccidente
Barillas,noroccidente,1375,2014,5,18.01,493.8,90.6,0.4157,0.4177,0.4095,16.61,noroccidente
Barillas,noroccidente,1375,2014,6,18.13,1021.8,90.8,0.4172,0.4199,0.4178,16.63,noroccidente
Barillas,noroccidente,1375,2014,7,18.34,56.6,80.8,0.3855,0.387,0.3846,15.54,noroccidente
Barillas,noroccidente,1375,2014,8,18.14,69.6,80.1,0.3551,0.3473,0.3383,15.19,noroccidente
Barillas,noroccidente,1375,2014,9,18.15,783.1,89.8,0.4164,0.4191,0.4218,16.52,noroccidente
Barillas,noroccidente,1375,2014,10,17.37,745.4,88.6,0.4098,0.4115,0.4092,15.64,noroccidente
Barillas,noroccidente,1375,2014,11,15.38,246.9,88.4,0.3998,0.4014,0.3897,13.75,noroccidente
Barillas,noroccidente,1375,2014,12,14.8,205.0,85.9,0.392,0.3938,0.3983,12.75,noroccidente
Barillas,noroccidente,1375,2015,1,14.58,199.4,87.3,0.398,0.397,0.3875,13.03,noroccidente
Barillas,noroccidente,1375,2015,2,14.71,188.6,85.7,0.3972,0.3985,0.3971,12.31,noroccidente
Barillas,noroccidente,1375,2015,3,16.28,125.0,82.5,0.3781,0.3769,0.3767,13.52,noroccidente
Barillas,noroccidente,1375,2015,4,18.14,186.4,78.3,0.3369,0.3394,0.3552,14.69,noroccidente
Barillas,noroccidente,1375,2015,5,17.97,99.9,82.4,0.378,0.379,0.3785,15.5,noroccidente
Barillas,noroccidente,1375,2015,6,18.42,535.4,87.2,0.412,0.4149,0.4143,16.36,noroccidente
Barillas,noroccidente,1375,2015,7,18.01,112.5,83.7,0.3954,0.3985,0.3958,15.79,noroccidente
Barillas,noroccidente,1375,2015,8,18.72,77.3,78.5,0.3642,0.3615,0.357,15.59,noroccidente
Barillas,noroccidente,1375,2015,9,18.7,241.6,88.4,0.4101,0.411,0.4037,16.76,noroccidente
Barillas,noroccidente,1375,2015,10,18.31,637.8,87.9,0.4022,0.4042,0.4065,16.3,noroccidente
Barillas,noroccidente,1375,2015,11,17.48,288.4,87.7,0.3987,0.4,0.3935,15.75,noroccidente
Barillas,noroccidente,1375,2015,12,16.67,287.0,87.3,0.3923,0.3945,0.4077,14.5,noroccidente
Barillas,noroccidente,1375,2016,1,15.08,167.8,85.9,0.3888,0.3857,0.3766,13.11,noroccidente
Barillas,noroccidente,1375,2016,2,14.04,230.7,86.5,0.3986,0.3976,0.3884,12.22,noroccidente
Barillas,noroccidente,1375,2016,3,17.49,316.9,84.4,0.3979,0.4005,0.4042,14.77,noroccidente
Barillas,noroccidente,1375,2016,4,18.29,90.2,80.8,0.3557,0.3519,0.3607,15.39,noroccidente
Barillas,noroccidente,1375,2016,5,19.45,61.2,79.1,0.3523,0.3518,0.3495,16.4,noroccidente
Barillas,noroccidente,1375,2016,6,18.48,468.0,87.3,0.3973,0.398,0.404,16.7,noroccidente
Barillas,noroccidente,1375,2016,7,18.17,107.4,82.8,0.3928,0.3955,0.395,15.79,noroccidente
Barillas,noroccidente,1375,2016,8,18.51,219.1,84.5,0.3941,0.395,0.4052,16.14,noroccidente
Barillas,noroccidente,1375,2016,9,18.25,296.8,87.2,0.407,0.4096,0.4155,16.39,noroccidente
Barillas,noroccidente,1375,2016,10,17.37,87.1,85.1,0.3863,0.3855,0.3809,15.02,noroccidente
Barillas,noroccidente,1375,2016,11,16.11,196.3,87.1,0.3965,0.3964,0.3857,14.23,noroccidente
Barillas,noroccidente,1375,2016,12,16.26,100.3,83.1,0.371,0.371,0.3728,13.69,noroccidente
Barillas,noroccidente,1375,2017,1,14.61,181.9,80.2,0.3565,0.3602,0.3658,11.73,noroccidente
Barillas,noroccidente,1375,2017,2,16.07,66.0,82.2,0.3605,0.357,0.3476,13.22,noroccidente
Barillas,noroccidente,1375,2017,3,15.86,97.7,81.7,0.3451,0.3373,0.3331,12.98,noroccidente
Barillas,noroccidente,1375,2017,4,18.13,121.2,77.8,0.3384,0.3289,0.3189,14.81,noroccidente
Barillas,noroccidente,1375,2017,5,19.33,221.4,84.7,0.3836,0.3791,0.3499,17.16,noroccidente
Barillas,noroccidente,1375,2017,6,18.58,1051.8,91.6,0.4215,0.4232,0.4229,17.18,noroccidente
Barillas,noroccidente,1375,2017,7,18.17,165.7,84.8,0.4021,0.404,0.4005,16.0,noroccidente
Barillas,noroccidente,1375,2017,8,18.39,387.7,85.4,0.4052,0.4091,0.4097,16.22,noroccidente
